CountryCode,SeriesCode,DESCRIPTION
THA,SM.POP.NETM,Data sources : United Nations World Population Prospects
THA,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates.
THA,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
THA,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
THA,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
THA,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
THA,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
THA,SP.DYN.LE00.IN,Derived using male and female life expectancy
THA,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
THA,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
THA,SP.POP.GROW,Data sources: United Nations World Population Prospects
THA,SP.POP.TOTL,Data sources: United Nations World Population Prospects
TJK,DT.DOD.DECT.CD,Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2011 are based on reports provided by the country. Short-term debt data for 2011 are World Bank staff estimates. Data include MDRI debt relief.
TJK,SH.XPD.PCAP,Changes for per capita values are due to fluctuations in the US$ exchange rates.
TJK,SM.POP.NETM,Data sources : United Nations World Population Prospects
TJK,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
TJK,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
TJK,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
TJK,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
TJK,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
TJK,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
TJK,SP.DYN.LE00.IN,Derived using male and female life expectancy
TJK,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
TJK,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
TJK,SP.POP.GROW,Data sources: United Nations World Population Prospects
TJK,SP.POP.TOTL,Data sources: United Nations World Population Prospects
TKM,DT.DOD.DECT.CD,Long-term public and publicly guaranteed debt data for 2011 are World Bank staff estimates based on the original terms of the loans. Long-term private nonguaranteed debt data (excluding bonds) only cover European Bank for Reconstruction and Development lending. Short-term debt for 2011 is based on data from the BIS.
TKM,NE.CON.PRVT.PP.CD,Estimates are based on regression.
TKM,NE.CON.PRVT.PP.KD,Estimates are based on regression.
TKM,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
TKM,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
TKM,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
TKM,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
TKM,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
TKM,NY.GNP.MKTP.PP.KD,Estimates are based on regression.
TKM,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
TKM,NY.GNP.PCAP.PP.KD,Estimates are based on regression.
TKM,PA.NUS.PPP,Estimates are based on regression.
TKM,PA.NUS.PPPC.RF,Estimates are based on regression.
TKM,PA.NUS.PRVT.PP,Estimates are based on regression.
TKM,SH.XPD.EXTR.ZS,Some estimates should be viewed with caution as these are derived from scarce data. On 01 January 2009 Turkmenistan introduced the new manat ISO code TMT. The exchange rate between the old and the new currency is 1 TMT = 5000 TMM. The entire health expenditure series has been adjusted.
TKM,SH.XPD.OOPC.TO.ZS,Some estimates should be viewed with caution as these are derived from scarce data. On 01 January 2009 Turkmenistan introduced the new manat ISO code TMT. The exchange rate between the old and the new currency is 1 TMT = 5000 TMM. The entire health expenditure series has been adjusted.
TKM,SH.XPD.OOPC.ZS,Some estimates should be viewed with caution as these are derived from scarce data. On 01 January 2009 Turkmenistan introduced the new manat ISO code TMT. The exchange rate between the old and the new currency is 1 TMT = 5000 TMM. The entire health expenditure series has been adjusted.
TKM,SH.XPD.PCAP,Some estimates should be viewed with caution as these are derived from scarce data. On 01 January 2009 Turkmenistan introduced the new manat ISO code TMT. The exchange rate between the old and the new currency is 1 TMT = 5000 TMM. The entire health expenditure series has been adjusted.
TKM,SH.XPD.PCAP.PP.KD,Some estimates should be viewed with caution as these are derived from scarce data. On 01 January 2009 Turkmenistan introduced the new manat ISO code TMT. The exchange rate between the old and the new currency is 1 TMT = 5000 TMM. The entire health expenditure series has been adjusted.
TKM,SH.XPD.PRIV.ZS,Some estimates should be viewed with caution as these are derived from scarce data. On 01 January 2009 Turkmenistan introduced the new manat ISO code TMT. The exchange rate between the old and the new currency is 1 TMT = 5000 TMM. The entire health expenditure series has been adjusted.
TKM,SH.XPD.PUBL,Some estimates should be viewed with caution as these are derived from scarce data. On 01 January 2009 Turkmenistan introduced the new manat ISO code TMT. The exchange rate between the old and the new currency is 1 TMT = 5000 TMM. The entire health expenditure series has been adjusted.
TKM,SH.XPD.PUBL.GX.ZS,Some estimates should be viewed with caution as these are derived from scarce data. On 01 January 2009 Turkmenistan introduced the new manat ISO code TMT. The exchange rate between the old and the new currency is 1 TMT = 5000 TMM. The entire health expenditure series has been adjusted.
TKM,SH.XPD.PUBL.ZS,Some estimates should be viewed with caution as these are derived from scarce data. On 01 January 2009 Turkmenistan introduced the new manat ISO code TMT. The exchange rate between the old and the new currency is 1 TMT = 5000 TMM. The entire health expenditure series has been adjusted.
TKM,SH.XPD.TOTL.ZS,Some estimates should be viewed with caution as these are derived from scarce data. On 01 January 2009 Turkmenistan introduced the new manat ISO code TMT. The exchange rate between the old and the new currency is 1 TMT = 5000 TMM. The entire health expenditure series has been adjusted.
TKM,SM.POP.NETM,Data sources : United Nations World Population Prospects
TKM,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
TKM,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
TKM,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
TKM,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
TKM,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
TKM,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
TKM,SP.DYN.LE00.IN,Derived using male and female life expectancy
TKM,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
TKM,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
TKM,SP.POP.GROW,Data sources: United Nations World Population Prospects
TKM,SP.POP.TOTL,Data sources: United Nations World Population Prospects
TMP,NE.CON.PRVT.PP.CD,Estimates are based on regression.
TMP,NE.CON.PRVT.PP.KD,Estimates are based on regression.
TMP,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
TMP,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
TMP,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
TMP,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
TMP,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
TMP,NY.GNP.MKTP.PP.KD,Estimates are based on regression.
TMP,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
TMP,NY.GNP.PCAP.PP.KD,Estimates are based on regression.
TMP,PA.NUS.PPP,Estimates are based on regression.
TMP,PA.NUS.PPPC.RF,Estimates are based on regression.
TMP,PA.NUS.PRVT.PP,Estimates are based on regression.
TMP,SG.GEN.PARL.ZS,"The purpose of elections held on 30 August 2001 was to elect members of the Constituent Assembly of Timor-Leste. This body became the National Parliament on 20 May 2002, the date on which the country became independent, without any new elections"
TMP,SH.XPD.EXTR.ZS,GDP does not include the income from petroleum. The country became independent in 2002. However NHA estimates have been produced for previous years based on the available macro data. Until 2007 the fiscal year ended in June. There was a transition period in the second quarter of 2007 to make the fiscal year equal to the calendar year. Expenditure data have been allocated exceptionally to the previous calendar year (i.e. 2005 data covers the fiscal year 2005–2006).
TMP,SH.XPD.OOPC.TO.ZS,GDP does not include the income from petroleum. The country became independent in 2002. However NHA estimates have been produced for previous years based on the available macro data. Until 2007 the fiscal year ended in June. There was a transition period in the second quarter of 2007 to make the fiscal year equal to the calendar year. Expenditure data have been allocated exceptionally to the previous calendar year (i.e. 2005 data covers the fiscal year 2005–2006).
TMP,SH.XPD.OOPC.ZS,GDP does not include the income from petroleum. The country became independent in 2002. However NHA estimates have been produced for previous years based on the available macro data. Until 2007 the fiscal year ended in June. There was a transition period in the second quarter of 2007 to make the fiscal year equal to the calendar year. Expenditure data have been allocated exceptionally to the previous calendar year (i.e. 2005 data covers the fiscal year 2005–2006).
TMP,SH.XPD.PCAP,GDP does not include the income from petroleum. The country became independent in 2002. However NHA estimates have been produced for previous years based on the available macro data. Until 2007 the fiscal year ended in June. There was a transition period in the second quarter of 2007 to make the fiscal year equal to the calendar year. Expenditure data have been allocated exceptionally to the previous calendar year (i.e. 2005 data covers the fiscal year 2005–2006).
TMP,SH.XPD.PCAP.PP.KD,GDP does not include the income from petroleum. The country became independent in 2002. However NHA estimates have been produced for previous years based on the available macro data. Until 2007 the fiscal year ended in June. There was a transition period in the second quarter of 2007 to make the fiscal year equal to the calendar year. Expenditure data have been allocated exceptionally to the previous calendar year (i.e. 2005 data covers the fiscal year 2005–2006).
TMP,SH.XPD.PRIV.ZS,GDP does not include the income from petroleum. The country became independent in 2002. However NHA estimates have been produced for previous years based on the available macro data. Until 2007 the fiscal year ended in June. There was a transition period in the second quarter of 2007 to make the fiscal year equal to the calendar year. Expenditure data have been allocated exceptionally to the previous calendar year (i.e. 2005 data covers the fiscal year 2005–2006).
TMP,SH.XPD.PUBL,GDP does not include the income from petroleum. The country became independent in 2002. However NHA estimates have been produced for previous years based on the available macro data. Until 2007 the fiscal year ended in June. There was a transition period in the second quarter of 2007 to make the fiscal year equal to the calendar year. Expenditure data have been allocated exceptionally to the previous calendar year (i.e. 2005 data covers the fiscal year 2005–2006).
TMP,SH.XPD.PUBL.GX.ZS,GDP does not include the income from petroleum. The country became independent in 2002. However NHA estimates have been produced for previous years based on the available macro data. Until 2007 the fiscal year ended in June. There was a transition period in the second quarter of 2007 to make the fiscal year equal to the calendar year. Expenditure data have been allocated exceptionally to the previous calendar year (i.e. 2005 data covers the fiscal year 2005–2006).
TMP,SH.XPD.PUBL.ZS,GDP does not include the income from petroleum. The country became independent in 2002. However NHA estimates have been produced for previous years based on the available macro data. Until 2007 the fiscal year ended in June. There was a transition period in the second quarter of 2007 to make the fiscal year equal to the calendar year. Expenditure data have been allocated exceptionally to the previous calendar year (i.e. 2005 data covers the fiscal year 2005–2006).
TMP,SH.XPD.TOTL.ZS,GDP does not include the income from petroleum. The country became independent in 2002. However NHA estimates have been produced for previous years based on the available macro data. Until 2007 the fiscal year ended in June. There was a transition period in the second quarter of 2007 to make the fiscal year equal to the calendar year. Expenditure data have been allocated exceptionally to the previous calendar year (i.e. 2005 data covers the fiscal year 2005–2006).
TMP,SM.POP.NETM,Data sources : United Nations World Population Prospects
TMP,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
TMP,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
TMP,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
TMP,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
TMP,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
TMP,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
TMP,SP.DYN.LE00.IN,Derived using male and female life expectancy
TMP,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
TMP,SP.DYN.TFRT.IN,"Data sources : United Nations World Population Prospects, DHS 2009"
TMP,SP.POP.GROW,"Data sources: National Statistics Directorate, United Nations World Population Prospects"
TMP,SP.POP.TOTL,"Data sources: National Statistics Directorate, United Nations World Population Prospects"
TON,DT.DOD.DECT.CD,Long-term public and publicly guaranteed debt data for 2011 are based on reports provided by the country. Long-term private nonguaranteed debt data are not available. Short-term debt for 2011 is based on data from the BIS.
TON,NE.CON.PRVT.PP.CD,Estimates are based on regression.
TON,NE.CON.PRVT.PP.KD,Estimates are based on regression.
TON,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
TON,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
TON,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
TON,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
TON,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
TON,NY.GNP.MKTP.PP.KD,Estimates are based on regression.
TON,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
TON,NY.GNP.PCAP.PP.KD,Estimates are based on regression.
TON,PA.NUS.PPP,Estimates are based on regression.
TON,PA.NUS.PPPC.RF,Estimates are based on regression.
TON,PA.NUS.PRVT.PP,Estimates are based on regression.
TON,SG.GEN.PARL.ZS,"No women were elected in 2008, however one woman was appointed to the Cabinet. As cabinet ministers also sit in parliament, there is one woman out of a total of 32 members."
TON,SM.POP.NETM,Data sources : United Nations World Population Prospects
TON,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
TON,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
TON,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
TON,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
TON,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
TON,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
TON,SP.DYN.LE00.IN,Derived using male and female life expectancy
TON,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
TON,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
TON,SP.POP.GROW,Data sources: United Nations World Population Prospects
TON,SP.POP.TOTL,Data sources: United Nations World Population Prospects
TTO,NE.CON.PRVT.PP.CD,Estimates are based on regression.
TTO,NE.CON.PRVT.PP.KD,Estimates are based on regression.
TTO,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
TTO,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
TTO,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
TTO,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
TTO,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
TTO,NY.GNP.MKTP.PP.KD,Estimates are based on regression.
TTO,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
TTO,NY.GNP.PCAP.PP.KD,Estimates are based on regression.
TTO,PA.NUS.PPP,Estimates are based on regression.
TTO,PA.NUS.PPPC.RF,Estimates are based on regression.
TTO,PA.NUS.PRVT.PP,Estimates are based on regression.
TTO,SM.POP.NETM,Data sources : United Nations World Population Prospects
TTO,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
TTO,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
TTO,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
TTO,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
TTO,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
TTO,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
TTO,SP.DYN.LE00.IN,Derived using male and female life expectancy
TTO,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
TTO,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
TTO,SP.POP.GROW,Data sources: United Nations World Population Prospects
TTO,SP.POP.TOTL,Data sources: United Nations World Population Prospects
TUN,DT.DOD.DECT.CD,Long-term public and publicly guaranteed debt data for 2011 are based on reports provided by the country. Long-term private nonguaranteed debt data for 2011 are World Bank staff estimates. Short-term debt data for 2011 are sourced by the Quarterly External Debt Statistics database (www.worldbank.org/qeds).
TUN,SM.POP.NETM,Data sources : United Nations World Population Prospects
TUN,SM.POP.TOTL,Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside.
TUN,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
TUN,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
TUN,SP.DYN.CBRT.IN,"Data sources : National Bureau of Statistics, United Nations World Population Prospects"
TUN,SP.DYN.CDRT.IN,"Data sources : National Bureau of Statistics, United Nations World Population Prospects"
TUN,SP.DYN.LE00.FE.IN,"Data sources : National Bureau of Statistics, United Nations World Population Prospects"
TUN,SP.DYN.LE00.IN,Derived using male and female life expectancy
TUN,SP.DYN.LE00.MA.IN,"Data sources : National Bureau of Statistics, United Nations World Population Prospects"
TUN,SP.DYN.TFRT.IN,"Data sources : National Bureau of Statistics, United Nations World Population Prospects"
TUN,SP.POP.GROW,"Data sources: National Bureau of Statistics, 1994 Census"
TUN,SP.POP.TOTL,"Data sources: National Bureau of Statistics, 1994 Census"
TUR,DT.DOD.DECT.CD,Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2011 are based on reports provided by the country. Short-term debt for 2011 is based on Treasury data.
TUR,SM.POP.NETM,Data sources : United Nations World Population Prospects
TUR,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates.
TUR,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
TUR,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
TUR,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
TUR,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
TUR,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
TUR,SP.DYN.LE00.IN,Derived using male and female life expectancy
TUR,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
TUR,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
TUR,SP.POP.GROW,Data sources: United Nations World Population Prospects
TUR,SP.POP.TOTL,Data sources: United Nations World Population Prospects
TUV,SM.POP.TOTL,Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside.
TUV,SP.POP.GROW,Data sources: United Nations World Population Prospects
TUV,SP.POP.TOTL,Data sources: United Nations World Population Prospects
TZA,DT.DOD.DECT.CD,Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2011 are based on reports provided by the country. Short-term debt for 2011 is based on data from the BIS. Data include the effects of HIPC and MDRI debt relief.
TZA,DT.DOD.DPPG.CD,Data include debt liabilities of Zanzibar.
TZA,DT.DOD.DSTC.CD,Data include debt liabilities of Zanzibar.
TZA,NE.CON.PRVT.PC.KD,Covers mainland Tanzania only.
TZA,NE.CON.PRVT.PC.KD.ZG,Covers mainland Tanzania only.
TZA,NY.GDP.PCAP.CD,Covers mainland Tanzania only.
TZA,NY.GDP.PCAP.CN,Covers mainland Tanzania only.
TZA,NY.GDP.PCAP.KD,Covers mainland Tanzania only.
TZA,NY.GDP.PCAP.KD.ZG,Covers mainland Tanzania only.
TZA,NY.GDP.PCAP.KN,Covers mainland Tanzania only.
TZA,NY.GDP.PCAP.PP.CD,Covers mainland Tanzania only.
TZA,NY.GDP.PCAP.PP.KD,Covers mainland Tanzania only.
TZA,NY.GNP.MKTP.PP.KD,Covers mainland Tanzania only.
TZA,NY.GNP.PCAP.CD,Covers mainland Tanzania only.
TZA,NY.GNP.PCAP.CN,Covers mainland Tanzania only.
TZA,NY.GNP.PCAP.KD,Covers mainland Tanzania only.
TZA,NY.GNP.PCAP.KD.ZG,Covers mainland Tanzania only.
TZA,NY.GNP.PCAP.KN,Covers mainland Tanzania only.
TZA,NY.GNP.PCAP.PP.CD,Covers mainland Tanzania only.
TZA,NY.GNP.PCAP.PP.KD,Covers mainland Tanzania only.
TZA,SM.POP.NETM,Data sources : United Nations World Population Prospects
TZA,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates.
TZA,SP.ADO.TFRT,Including Zanzibar.
TZA,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects. Including Zanzibar.
TZA,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects. Including Zanzibar.
TZA,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
TZA,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
TZA,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
TZA,SP.DYN.LE00.IN,Derived using male and female life expectancy
TZA,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
TZA,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
TZA,SP.DYN.TO65.FE.ZS,Including Zanzibar.
TZA,SP.DYN.TO65.MA.ZS,Including Zanzibar.
TZA,SP.POP.0014.TO.ZS,Including Zanzibar.
TZA,SP.POP.1564.TO.ZS,Including Zanzibar.
TZA,SP.POP.65UP.TO.ZS,Including Zanzibar.
TZA,SP.POP.GROW,Data sources: United Nations World Population Prospects
TZA,SP.POP.TOTL,Data sources: United Nations World Population Prospects
TZA,SP.POP.TOTL.FE.ZS,Including Zanzibar.
UGA,DT.DOD.DECT.CD,Long-term public and publicly guaranteed debt data for 2011 are based on reports provided by the country. Long-term private nonguaranteed debt data are not available. Short-term debt for 2011 is based on data from the BIS. Data include the effects of HIPC and MDRI debt relief.
UGA,SM.POP.NETM,Data sources : United Nations World Population Prospects
UGA,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates.
UGA,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
UGA,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
UGA,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
UGA,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
UGA,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
UGA,SP.DYN.LE00.IN,Derived using male and female life expectancy
UGA,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
UGA,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
UGA,SP.POP.GROW,Data sources: United Nations World Population Prospects
UGA,SP.POP.TOTL,Data sources: United Nations World Population Prospects
UKR,DT.DOD.DECT.CD,Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2011 are based on reports provided by the country. Short-term debt data for 2011 are sourced by the Quarterly External Debt Statistics database (www.worldbank.org/qeds).
UKR,SM.POP.NETM,Data sources : United Nations World Population Prospects
UKR,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
UKR,SP.DYN.AMRT.FE,"Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research."
UKR,SP.DYN.AMRT.MA,"Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research."
UKR,SP.DYN.CBRT.IN,"Data sources : State Statistics Committee of Ukraine, United Nations World Population Prospects"
UKR,SP.DYN.CDRT.IN,"Data sources : State Statistics Committee of Ukraine, United Nations World Population Prospects"
UKR,SP.DYN.LE00.FE.IN,"Data sources : State Statistics Committee of Ukraine, United Nations World Population Prospects, Council of Europe"
UKR,SP.DYN.LE00.IN,Derived using male and female life expectancy
UKR,SP.DYN.LE00.MA.IN,"Data sources : State Statistics Committee of Ukraine, United Nations World Population Prospects, Council of Europe"
UKR,SP.DYN.TFRT.IN,Data sources : State Statistics Committee of Ukraine
UKR,SP.POP.GROW,"Data sources: State Statistics Committee of Ukraine, United Nations World Population Prospects, Council of Europe, United Nations Population and Vital Statistics Report"
UKR,SP.POP.TOTL,"Data sources: State Statistics Committee of Ukraine, United Nations World Population Prospects, Council of Europe, United Nations Population and Vital Statistics Report"
URY,DT.DOD.DECT.CD,Long-term public and publicly guaranteed debt data for 2011 are based on reports provided by the country. Long-term private nonguaranteed debt data for 2011 are World Bank staff estimates based on the Quarterly External Debt Statistics database (www.worldbank.org/qeds). Short-term debt for 2011 is based on Central Bank data.
URY,SM.POP.NETM,Data sources : United Nations World Population Prospects
URY,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
URY,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
URY,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
URY,SP.DYN.CBRT.IN,Data source : United Nations World Population Prospects
URY,SP.DYN.CDRT.IN,Data source : United Nations World Population Prospects
URY,SP.DYN.LE00.FE.IN,Data source : United Nations World Population Prospects
URY,SP.DYN.LE00.IN,Derived using male and female life expectancy
URY,SP.DYN.LE00.MA.IN,Data source : United Nations World Population Prospects
URY,SP.DYN.TFRT.IN,Data source : United Nations World Population Prospects
URY,SP.POP.GROW,Data sources: United Nations World Population Prospects
URY,SP.POP.TOTL,Data sources: United Nations World Population Prospects
USA,IS.RRS.TOTL.KM,Data are for class 1 railways only; data before 2005 exclude regional lines.
USA,SG.GEN.PARL.ZS,The total refers to all voting members of the House.
USA,SM.POP.NETM,Data sources : United Nations World Population Prospects
USA,SM.POP.REFG,Data since 2006 are UNHCR estimates based on the arrival of refugees and asylum-seeker recognition over a 10-year period ending with the reporting year. Data prior to 2006 are UNHCR estimates based on the arrival of refugees and asylum-seeker recognition over a 5-year period ending with the reporting year.
USA,SM.POP.TOTL,"Estimates are derived from data on foreign-born population. The estimates for the United States include, to the extent possible, all persons born outside its territory. This includes persons born in other United States territories and American citizens at birth who were born abroad and reside in the United States."
USA,SP.DYN.AMRT.FE,"Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research."
USA,SP.DYN.AMRT.MA,"Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research."
USA,SP.DYN.CBRT.IN,"Data sources : National Center for Health Statistics, U.S. Census Bureau"
USA,SP.DYN.CDRT.IN,"Data sources : National Center for Health Statistics, U.S. Census Bureau"
USA,SP.DYN.LE00.FE.IN,Data sources : National Center for Health Statistics
USA,SP.DYN.LE00.IN,Derived using male and female life expectancy
USA,SP.DYN.LE00.MA.IN,Data sources : National Center for Health Statistics
USA,SP.DYN.TFRT.IN,Data sources : National Center for Health Statistics
USA,SP.POP.GROW,Data sources: U.S. Census Bureau
USA,SP.POP.TOTL,Data sources: U.S. Census Bureau
UZB,DT.DOD.DECT.CD,Long-term public and publicly guaranteed debt data for 2011 are based on reports provided by the country. Long-term private nonguaranteed debt data for 2011 are World Bank staff estimates. Short-term debt for 2011 is based on data from the BIS.
UZB,NE.CON.PRVT.PP.CD,Estimates are based on regression.
UZB,NE.CON.PRVT.PP.KD,Estimates are based on regression.
UZB,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
UZB,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
UZB,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
UZB,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
UZB,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
UZB,NY.GNP.MKTP.PP.KD,Estimates are based on regression.
UZB,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
UZB,NY.GNP.PCAP.PP.KD,Estimates are based on regression.
UZB,PA.NUS.PPP,Estimates are based on regression.
UZB,PA.NUS.PPPC.RF,Estimates are based on regression.
UZB,PA.NUS.PRVT.PP,Estimates are based on regression.
UZB,SM.POP.NETM,Data sources : United Nations World Population Prospects
UZB,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
UZB,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
UZB,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
UZB,SP.DYN.CBRT.IN,"Data sources : TransMONEE, United Nations World Population Prospects"
UZB,SP.DYN.CDRT.IN,"Data sources : TransMONEE, United Nations World Population Prospects"
UZB,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
UZB,SP.DYN.LE00.IN,Derived using male and female life expectancy
UZB,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
UZB,SP.DYN.TFRT.IN,"Data sources : TransMONEE, United Nations World Population Prospects"
UZB,SP.POP.GROW,"Data sources: Ministry of Statistics, United Nations World Population Prospects"
UZB,SP.POP.TOTL,"Data sources: Ministry of Statistics, United Nations World Population Prospects"
